product_code,YEAR,num_complaints,num_recalls,recalls_next_year,recalls_next_2_year
IOR,2017,49,0,1,0
HGM,2017,26,0,0,5
KXF,2017,18,0,0,0
JEB,2017,3,3,0,1
NWJ,2017,13,0,1,0
EXB,2017,20,0,0,0
JFP,2017,2,0,0,0
MOF,2017,15,1,0,0
HHI,2017,6,0,0,1
NZG,2017,7,0,1,0
GCP,2017,117,2,0,0
CBP,2017,1,0,0,0
JKR,2017,7,0,0,0
FFH,2017,8,0,0,0
EWL,2017,15,0,0,0
BXB,2017,4,0,0,1
FGD,2017,4,0,0,0
KXJ,2017,12,0,1,5
KGG,2017,10,0,0,0
DKB,2017,1,0,,
BZC,2017,1,0,0,0
KAE,2017,3,0,0,0
JQO,2017,1,0,0,
NPK,2017,1,1,0,0
LRX,2017,3,0,0,
KDT,2017,39,0,0,0
EMS,2017,2,0,0,0
MIE,2017,1,0,0,0
FZM,2017,11,0,0,0
GAK,2017,1,0,0,0
LTO,2017,2,0,0,0
PXL,2017,1,0,,
JOP,2017,2,0,0,0
FGC,2017,1,0,0,0
FOB,2017,1,0,,
BXN,2017,1,0,0,0
HIO,2017,1,0,0,0
DQO,2017,864,14,4,71
MAX,2017,592,3,6,8
HRS,2017,2207,8,32,27
MRM,2017,415,7,0,0
LXH,2017,4105,29,39,23
IMD,2017,233,0,3,3
FZP,2017,2556,1,4,3
DXY,2017,1026,4,0,0
LRO,2017,514,168,32,6
FKX,2017,3095,3,5,1
BTM,2017,56,0,16,0
PNY,2017,327,1,0,0
MLR,2017,277,2,1,0
DWG,2017,2,0,0,0
INO,2017,38,0,0,0
GFC,2017,5,0,0,0
OBJ,2017,521,5,3,0
BTS,2017,190,0,0,0
ITJ,2017,129,0,1,1
MWI,2017,81,3,2,5
GET,2017,45,0,0,0
MSS,2017,114,2,0,0
NEK,2017,799,0,1,0
MNI,2017,242,145,1,0
FCW,2017,59,0,0,0
LRN,2017,31,0,0,1
LRC,2017,32,0,0,0
LIO,2017,6,0,0,0
NSC,2017,9,0,0,0
KXK,2017,41,0,1,0
MAY,2017,33,0,0,0
LRW,2017,16,0,1,0
HBA,2017,34,0,0,0
FKJ,2017,11,0,0,
GYC,2017,6,0,0,1
KPR,2017,31,8,14,6
GBW,2017,21,1,0,0
HNF,2017,5,0,0,0
MRJ,2017,1,0,0,0
LEH,2017,14,1,0,2
NRU,2017,1,0,0,0
HDB,2017,16,0,0,1
LSL,2017,9,1,0,0
ILI,2017,2,0,0,0
RAB,2017,2,0,,
JCC,2017,4,0,0,0
KYG,2017,10,0,0,0
JFT,2017,4,0,1,0
HRR,2017,3,0,0,0
KGY,2017,7,0,0,0
NKK,2017,1,0,0,0
JOK,2017,1,0,,
OLW,2017,3,0,1,0
ECR,2017,1,0,0,
POH,2017,5,0,0,0
OUF,2017,1,0,,
PGD,2017,1,0,0,0
GMQ,2017,1,0,0,0
IQF,2017,1,0,,
HNR,2017,18,0,0,0
FSY,2017,162,144,4,8
FNM,2017,56,0,0,0
KPL,2017,1,0,,
MCX,2017,730,2,1,1
LJS,2017,2062,15,53,37
MDD,2017,8,0,0,0
NEY,2017,224,12,3,5
ITI,2017,299,2,1,0
BZR,2017,22,0,2,0
MUE,2017,115,7,1,3
LQY,2017,130,0,0,0
JLS,2017,9,5,4,3
KNX,2017,154,1,0,2
PCD,2017,11,1,0,0
HWJ,2017,12,0,0,0
FEM,2017,14,0,0,1
HWM,2017,46,0,0,0
MUU,2017,28,2,7,0
BYY,2017,34,0,0,0
PIF,2017,17,0,0,1
MND,2017,87,0,0,0
LKN,2017,169,0,0,0
FLN,2017,1,0,0,0
GEJ,2017,2,3,0,0
LNS,2017,53,0,0,0
LFZ,2017,13,1,0,0
OWI,2017,6,1,0,0
HHE,2017,4,0,0,0
EZY,2017,9,0,0,1
LPO,2017,21,0,0,0
DIO,2017,16,1,0,0
IOL,2017,4,0,1,0
MBP,2017,5,0,1,1
IWB,2017,4,1,1,1
CEO,2017,4,0,0,0
FTA,2017,22,1,0,0
MEJ,2017,1,0,0,
FRW,2017,5,0,0,0
CAO,2017,1,0,0,0
KPM,2017,2,0,0,0
NGE,2017,1,0,0,0
EOX,2017,1,0,0,0
KZJ,2017,1,0,0,0
DYH,2017,5,0,0,
HBI,2017,3,0,0,0
BTK,2017,2,0,0,0
DTS,2017,2,0,0,0
ODX,2017,1,0,0,0
NHL,2017,3,0,0,1
KPI,2017,3,0,0,0
ELM,2017,1,0,0,0
OHG,2017,1,0,5,0
DJC,2017,1,0,0,
DZB,2017,1,0,0,0
OGZ,2017,1,0,0,0
JWH,2017,12147,82,30,47
GEI,2017,6031,20,20,26
JDI,2017,6080,6,12,7
JLW,2017,233,2,8,3
KYF,2017,267,0,0,1
CAZ,2017,353,0,6,11
LGD,2017,167,0,1,0
PAH,2017,125,0,0,0
NRY,2017,431,9,1,2
KDI,2017,953,5,9,10
FMI,2017,1521,41,4,33
MQN,2017,75,0,0,0
LWK,2017,12,0,1,2
BTL,2017,100,2,0,3
HTE,2017,13,0,0,0
EQH,2017,3,0,0,0
PIM,2017,26,0,0,0
OZT,2017,36,0,0,0
PAG,2017,10,0,0,0
ELC,2017,354,0,0,1
BSP,2017,33,0,0,4
LFM,2017,11,0,0,0
MHE,2017,7,0,0,0
FEG,2017,13,0,0,0
DWS,2017,40,0,1,0
MLW,2017,1,0,0,
JKA,2017,1994,5,15,27
MHW,2017,1,0,0,0
FQP,2017,5,0,0,0
GEA,2017,46,0,14,1
OXF,2017,25,0,0,0
FFX,2017,10,0,0,0
OHR,2017,25,0,0,0
JAQ,2017,5,0,0,1
KNN,2017,3,0,0,0
GWG,2017,12,1,0,4
CGX,2017,21,0,0,0
LYK,2017,1,0,0,
FFN,2017,2,0,0,0
HMZ,2017,2,0,0,0
LNX,2017,9,0,0,0
KHP,2017,9,0,1,0
HBG,2017,6,0,0,1
KWD,2017,7,0,0,0
NTN,2017,2,0,0,0
MDP,2017,14,0,0,0
NDJ,2017,4,0,0,0
KOC,2017,22,0,3,0
NFK,2017,7,0,10,0
BRT,2017,1,0,0,0
CZP,2017,1,0,0,1
EQL,2017,5,0,0,0
LGH,2017,1,0,0,0
HHD,2017,4,0,0,0
LAO,2017,1,0,0,0
FCN,2017,1,0,0,0
JRO,2017,6,0,0,0
DRI,2017,1,0,0,
FKA,2017,2,0,,
HQD,2017,3,0,0,0
LJX,2017,1,1,0,0
HND,2017,3,0,0,0
OWQ,2017,2,0,0,0
MOO,2017,1,0,0,0
OGD,2017,1,0,0,
MJJ,2017,3,0,0,0
FSA,2017,376,3,6,6
HXX,2017,1365,0,1,2
HBL,2017,295,2,3,1
KNT,2017,1662,12,3,2
HSB,2017,1436,102,212,7
JOW,2017,148,2,0,8
DDR,2017,5,0,1,1
GXD,2017,83,0,0,1
JCT,2017,109,1,5,0
LYR,2017,1,0,0,0
BZA,2017,19,0,1,5
HWK,2017,7,0,0,0
OOY,2017,68,0,0,0
EBW,2017,13,1,0,0
DYF,2017,18,0,0,0
KGB,2017,3,0,0,0
ITW,2017,8,0,0,0
HGS,2017,1,0,,
KCJ,2017,2,0,0,0
NUC,2017,19,0,0,0
OGG,2017,90,0,0,0
IKY,2017,27,0,2,0
JHS,2017,1,0,5,0
PNO,2017,26,0,0,3
NQQ,2017,3,0,1,0
OXJ,2017,1,0,,
HOC,2017,5,0,0,0
BWB,2017,1,0,,
HQR,2017,1,0,0,0
HTT,2017,1,1,0,0
NBE,2017,12,0,0,0
KLA,2017,1,0,0,0
KDC,2017,8,0,0,0
HIB,2017,5,0,0,0
CIG,2017,11,1,1,3
LCX,2017,1,0,0,0
GXI,2017,146,1,0,6
EIF,2017,1,0,0,
GDF,2017,5,1,0,0
PCK,2017,1,0,0,
DWO,2017,4,0,7,0
KSB,2017,26,0,0,0
NFB,2017,9,0,0,0
PIE,2017,2,0,0,0
ORD,2017,4,0,0,0
HDL,2017,1,0,0,0
NFH,2017,1,0,,
EYC,2017,1,0,0,0
GZO,2017,1,0,1,0
NLL,2017,1,0,,
OJF,2017,1,0,0,0
FRN,2017,11935,21,11,23
FHQ,2017,100,1,0,0
KDJ,2017,4581,0,0,0
NKE,2017,602,7,4,0
OZO,2017,30075,3,1,1
MAH,2017,613,0,0,0
JXG,2017,1331,3,0,3
KRG,2017,1331,0,0,0
NZK,2017,12,0,0,0
ILO,2017,43,1,0,1
LTI,2017,519,1,0,1
BTR,2017,806,0,0,22
FQH,2017,243,2,0,2
CEW,2017,78,0,0,0
HBB,2017,201,1,0,0
DXN,2017,89,1,1,2
EFQ,2017,8,0,0,0
JOS,2017,7,0,0,2
HWQ,2017,39,0,0,0
KWI,2017,357,19,0,2
ESW,2017,86,0,0,1
NWX,2017,346,0,1,0
DSH,2017,30,0,0,0
MOM,2017,287,0,1,0
LDF,2017,78,0,1,1
PEZ,2017,5,0,0,0
JHY,2017,11,0,1,0
GGN,2017,11,0,0,
JAA,2017,36,4,4,8
NAM,2017,52,0,0,0
MNR,2017,4,0,0,0
ITH,2017,2,0,0,0
LZV,2017,1,0,0,
CIX,2017,5,0,0,1
IWO,2017,1,0,,
BZO,2017,45,0,0,0
HCC,2017,3,1,0,0
FRL,2017,9,1,0,0
LZC,2017,7,0,0,0
HGI,2017,33,0,1,5
PJK,2017,6,0,0,0
DEW,2017,6,0,1,0
GCA,2017,85,0,0,0
OHM,2017,8,0,0,0
EKX,2017,10,0,0,0
NZW,2017,3,0,0,0
HHK,2017,2,0,0,0
MZY,2017,1,0,0,0
JDO,2017,24,1,4,0
DSR,2017,3,0,0,0
FRG,2017,7,29,0,0
FPY,2017,2,1,0,0
ODC,2017,12,0,0,0
GAO,2017,4,0,0,0
NWW,2017,5,0,0,0
EJH,2017,1,0,0,
REF,2017,3,0,,
FMZ,2017,4,0,3,1
FEI,2017,3,0,0,0
NDY,2017,2,0,0,0
PJJ,2017,6,0,,
OQY,2017,3,0,0,0
MQH,2017,1,0,1,0
OVO,2017,6,0,0,0
FPX,2017,1,0,0,0
FAF,2017,1,0,0,0
EJI,2017,3,0,0,0
PRC,2017,2,0,0,0
PQZ,2017,2,0,0,
PAD,2017,1,0,0,0
LIX,2017,2,0,2,0
PHP,2017,1,2,0,0
DWC,2017,710,8,8,0
KNQ,2017,230,0,0,0
MVK,2017,10701,1,0,0
GWM,2017,444,0,0,1
GFF,2017,83,0,0,2
MJN,2017,156,1,1,1
LOM,2017,88,0,4,0
OAD,2017,401,0,4,0
NJE,2017,284,0,1,0
LXT,2017,66,0,2,0
LWH,2017,106,0,0,0
MOL,2017,9,0,4,1
KZH,2017,85,1,0,2
LMH,2017,1494,0,1,0
GFA,2017,283,0,1,1
IEO,2017,124,1,0,0
CCK,2017,58,2,5,8
PGW,2017,42,9,0,3
ITG,2017,4,1,0,0
DTR,2017,69,0,0,1
JXE,2017,12,0,0,0
KOB,2017,12,0,0,4
OVG,2017,10,0,0,0
ELW,2017,17,0,0,0
HTN,2017,30,0,0,1
FHW,2017,512,0,0,0
MEA,2017,43,2,0,0
PMT,2017,4,1,0,0
GBS,2017,4,0,0,0
OEQ,2017,3,0,3,0
JJS,2017,1,1,0,
OWO,2017,10,0,0,0
FBO,2017,11,0,0,0
LRP,2017,20,19,4,29
HMP,2017,8,3,,
IMG,2017,3,0,0,0
KZL,2017,5,0,0,0
MUD,2017,24,0,0,0
BZN,2017,10,0,0,1
KYX,2017,17,0,0,1
HGP,2017,16,0,0,1
PNW,2017,7,0,0,0
OPP,2017,6,0,0,
JXA,2017,4,0,0,0
EIY,2017,4,0,0,0
OFA,2017,2,0,,
HXQ,2017,2,0,0,0
PPM,2017,10,5,7,0
PKE,2017,1,0,0,
LLD,2017,3,0,0,0
DZM,2017,25,0,0,0
KMC,2017,2,0,0,0
NDF,2017,1,0,0,
PLP,2017,2,1,0,0
OCI,2017,1,0,0,
DWD,2017,12,0,0,0
LEJ,2017,9,1,2,0
KIP,2017,1,0,,
EJL,2017,19,0,2,2
HCA,2017,3,0,0,1
HDF,2017,1,0,0,1
NIF,2017,1,0,0,
PEA,2017,1,0,0,0
OJG,2017,1,0,0,0
GMZ,2017,1,0,,
HQP,2017,1,0,1,0
GDM,2017,2,0,0,0
PIH,2017,1,0,0,
JXL,2017,1,0,0,
NPT,2017,3089,1,1,5
LWP,2017,11529,21,0,0
MEH,2017,380,1,3,1
MCW,2017,413,6,1,0
DWM,2017,61,0,0,0
NXT,2017,460,0,2,0
HBC,2017,2047,0,0,0
LHI,2017,525,1,7,1
MAI,2017,478,7,0,2
NKB,2017,1606,3,5,4
KGX,2017,201,9,0,1
LWQ,2017,294,0,0,1
DQA,2017,1182,0,32,1
ONU,2017,585,0,0,0
ORQ,2017,10,0,0,0
FYA,2017,66,1,12,0
PND,2017,23,0,0,2
EBF,2017,42,4,0,2
KPN,2017,185,0,0,0
LON,2017,196,44,9,3
OZD,2017,109,0,0,1
OCL,2017,53,0,0,5
FAE,2017,121,0,0,0
DRC,2017,69,0,1,1
HAD,2017,4,0,0,0
DSS,2017,1,0,0,4
OGJ,2017,1,0,0,0
BRY,2017,3,0,0,0
EIC,2017,34,0,0,0
NCF,2017,122,2,0,0
IKN,2017,2,0,0,0
MOI,2017,7,4,3,0
JSP,2017,23,1,1,0
PEP,2017,29,0,0,0
FAJ,2017,79,1,0,7
FJL,2017,28,0,0,0
HBT,2017,20,0,1,0
LEG,2017,8,0,1,0
FSH,2017,18,5,0,0
FHM,2017,6,0,0,0
JAD,2017,3,1,0,0
MKZ,2017,5,0,0,0
KZF,2017,10,1,0,0
DXF,2017,13,0,0,2
KGS,2017,4,0,0,0
OJU,2017,6,0,0,3
ELY,2017,2,0,0,
OII,2017,1,0,0,0
EZQ,2017,7,0,0,0
MAQ,2017,3,0,1,1
OXH,2017,4,0,0,0
KOL,2017,3,0,0,0
OIR,2017,2,0,0,0
LKY,2017,2,0,0,0
OSM,2017,1,0,0,0
OCX,2017,9,0,0,0
PNC,2017,1,0,0,0
LFG,2017,1,0,0,0
MBQ,2017,1,1,,
OUH,2017,1,0,1,0
MMQ,2017,3,0,0,0
OAZ,2017,1,0,0,0
DOP,2017,3,0,2,0
NBL,2017,1,0,0,
OVZ,2017,1,0,0,0
OVN,2017,1,0,0,0
NAE,2017,1,0,2,0
HCG,2017,2468,0,0,17
FMF,2017,1822,42,7,2
NAB,2017,23,0,2,0
NBH,2017,224,0,1,21
JQW,2017,2,2,1,1
KSF,2017,19,0,0,0
NVZ,2017,3078,2,0,7
HKO,2017,10,1,0,1
NDN,2017,191,2,0,0
NCX,2017,447,0,0,0
GEH,2017,215,1,5,2
JIL,2017,33,0,0,0
JHI,2017,112,0,1,0
OKS,2017,18,0,0,0
MBL,2017,61,0,0,0
FWM,2017,4429,1,0,3
GCB,2017,19,0,0,0
NRA,2017,671,0,0,0
NLM,2017,15,0,1,0
NPL,2017,18,0,0,7
EFW,2017,66,0,0,0
NTG,2017,82,0,2,0
HXD,2017,130,0,1,0
CFJ,2017,15,1,1,0
EZN,2017,64,0,0,0
PLS,2017,2,0,0,0
MZF,2017,134,0,0,0
KDN,2017,6,0,1,0
CCQ,2017,13,0,0,0
MNS,2017,20,0,0,0
EKS,2017,53,0,0,0
NGX,2017,2,0,0,0
LSR,2017,7,0,0,0
LOL,2017,26,0,1,2
OHD,2017,3,0,0,0
NNX,2017,109,0,0,0
EIA,2017,64,0,0,0
OJH,2017,16,0,0,0
ILJ,2017,26,0,0,0
BYJ,2017,18,0,0,0
GAB,2017,44,0,6,0
KAL,2017,2,0,0,0
EXA,2017,1,0,,
HNI,2017,2,0,0,0
CGL,2017,14,0,0,0
CDM,2017,1,0,1,0
FHO,2017,10,0,0,0
BSS,2017,9,0,0,0
MIR,2017,13,0,0,0
PED,2017,1,0,,
ETA,2017,9,0,0,0
GAI,2017,5,0,0,0
DPW,2017,2,1,0,0
JHR,2017,1,0,0,0
NTX,2017,1,0,,
DTI,2017,1,0,0,0
PJT,2017,2,0,0,0
ECN,2017,1,0,0,
DHB,2017,11,4,2,1
ODD,2017,2,0,0,0
DTC,2017,33,0,0,0
DWX,2017,1,0,0,0
OIV,2017,1,0,0,0
GJA,2017,10,1,0,
GFI,2017,3,0,0,0
PNG,2017,3,0,0,0
IMC,2017,1,0,0,0
NVE,2017,2,0,0,0
HQG,2017,1,0,0,0
OIA,2017,1,0,,
NQX,2017,1,1,0,0
FTL,2017,3906,1,3,0
OTP,2017,270,0,0,0
DRA,2017,621,0,0,0
EMJ,2017,59,0,0,0
OCW,2017,413,0,0,0
MMI,2017,612,1,3,2
LOD,2017,811,6,0,0
KTT,2017,484,5,17,4
FPB,2017,51,1,0,0
LEI,2017,133,0,5,0
JDL,2017,334,0,0,0
HIF,2017,66,0,2,3
KFM,2017,120,0,1,3
JXB,2017,18,1,0,0
KGC,2017,99,0,0,0
FDI,2017,150,0,0,0
JOL,2017,178,0,0,4
GCZ,2017,8,0,0,0
FWF,2017,4,0,0,0
OFC,2017,2,0,0,0
BTQ,2017,3,1,0,0
FJS,2017,75,2,0,0
MAL,2017,28,0,0,1
LXG,2017,14,0,9,2
FCS,2017,17,1,0,0
MUZ,2017,54,1,0,0
EFT,2017,83,0,0,0
HXL,2017,3,0,0,0
HTX,2017,26,6,0,0
MNQ,2017,22,0,1,0
DIP,2017,55,1,1,0
HCH,2017,1,0,0,0
MBV,2017,13,0,0,0
NGZ,2017,16,1,0,0
BWF,2017,7,0,0,0
MUH,2017,4,0,0,1
KRL,2017,11,0,0,0
GXP,2017,16,0,0,2
NZA,2017,9,0,0,0
PDQ,2017,5,0,0,0
FSO,2017,14,0,0,0
HXP,2017,3,0,0,0
OLM,2017,7,0,0,0
NEA,2017,8,0,0,0
NYU,2017,5,0,0,0
KGI,2017,16,0,3,0
INM,2017,8,1,0,1
LGX,2017,10,0,1,1
PML,2017,1,0,0,0
FNG,2017,8,0,0,0
DXH,2017,4,0,0,0
LOE,2017,5,2,2,0
KTI,2017,9,0,1,0
PNR,2017,2,0,0,0
MLM,2017,2,1,0,0
ONF,2017,1,0,0,0
PCE,2017,2,0,0,0
HKN,2017,19,1,0,
DXK,2017,3,0,0,0
OWP,2017,1,0,0,0
NRN,2017,2,0,0,0
JDD,2017,1,0,0,0
FCK,2017,1,0,0,0
GFE,2017,1,0,0,0
DYJ,2017,2,0,0,0
JCW,2017,3,0,0,1
NLW,2017,2,0,0,0
EZS,2017,1,0,0,0
OHZ,2017,1,0,,
NRP,2017,1,1,1,0
NLF,2017,4,0,0,0
FEW,2017,2,0,0,0
JCF,2017,4,0,0,0
JOQ,2017,4,0,0,0
PYX,2017,2,0,0,0
HNQ,2017,4,0,0,0
FRO,2017,149,2,3,1
MBI,2017,672,5,4,3
DSI,2017,3421,1,5,9
DSQ,2017,8970,5,6,4
NSA,2017,55,0,0,0
LTJ,2017,13,0,1,0
HSX,2017,112,5,0,0
GZF,2017,330,0,0,0
LNH,2017,116,12,89,10
JGQ,2017,2,0,0,0
MPN,2017,180,0,0,0
FFL,2017,512,0,0,0
NTE,2017,140,0,0,0
GDZ,2017,11,0,0,0
KKX,2017,29,2,3,1
LTK,2017,14,0,3,0
NBF,2017,16,0,0,0
FDF,2017,360,0,0,2
LQC,2017,144,0,0,0
ISN,2017,4,0,0,0
LPM,2017,212,2,2,0
ODP,2017,39,0,0,0
IQI,2017,93,0,2,0
JSS,2017,3,0,0,0
HQY,2017,1,0,0,0
KDP,2017,5,0,0,0
CAD,2017,13,1,0,0
KIH,2017,14,0,0,1
FEZ,2017,2,0,0,1
HXI,2017,7,0,0,0
ECX,2017,4,0,0,5
EJF,2017,8,0,0,2
NIH,2017,2,0,0,0
JHX,2017,3,0,2,0
MVA,2017,3,0,0,
JSH,2017,1,1,0,0
DFH,2017,1,0,0,0
NYV,2017,2,0,0,0
MMH,2017,8,0,1,0
JAF,2017,44,4,0,0
GKL,2017,1,0,1,0
BWA,2017,5,0,0,0
FHA,2017,5,0,1,0
JTW,2017,14,0,4,0
MPA,2017,2,0,0,0
ISD,2017,1,0,0,0
EIH,2017,1,0,0,0
ODF,2017,1,0,0,
MON,2017,3,0,0,0
DWB,2017,357,0,0,0
LYJ,2017,2056,3,5,2
HHS,2017,11789,0,0,0
FOZ,2017,1940,98,36,4
LZH,2017,2608,0,0,6
LWS,2017,18015,11,19,8
BSZ,2017,2321,8,15,5
NJL,2017,1132,9,0,1
EZW,2017,8028,0,0,1
MQV,2017,104,2,2,4
OTN,2017,669,0,0,0
GBM,2017,59,0,1,0
CHL,2017,206,5,4,2
DRG,2017,477,2,0,0
FRC,2017,182,0,2,0
CAT,2017,127,1,5,0
NEG,2017,4,0,0,0
OOE,2017,480,0,2,0
FLG,2017,9,0,0,0
EAZ,2017,11,0,0,0
FZZ,2017,24,0,0,0
DAP,2017,17,0,0,0
GCI,2017,128,0,0,0
LWW,2017,2,0,0,0
LHN,2017,7,10,6,1
FMQ,2017,54,0,0,1
MIA,2017,15,0,0,0
IZQ,2017,3,0,0,0
MUJ,2017,16,6,7,10
MCN,2017,58,0,0,0
HBO,2017,12,1,1,0
KRB,2017,24,0,3,0
PKT,2017,10,0,0,0
DWP,2017,34,0,0,0
MIB,2017,1,0,0,0
FEC,2017,1,0,0,0
GKN,2017,2,0,0,0
JDN,2017,5,0,0,0
FKR,2017,2,0,1,0
FQM,2017,8,7,1,6
EKH,2017,4,1,0,0
IMA,2017,1,0,0,0
GIO,2017,1,0,0,3
INK,2017,4,0,0,0
FZE,2017,13,0,0,0
JOY,2017,4,1,0,0
NNI,2017,1,0,0,0
NPU,2017,11,0,0,0
JAC,2017,1,1,3,0
LDR,2017,2,1,0,0
HFW,2017,2,0,0,0
FMW,2017,4,0,0,0
LIH,2017,1,0,0,0
JID,2017,7,0,0,0
DQT,2017,4,0,0,0
LFB,2017,1,0,0,0
KBB,2017,1,0,0,
LZJ,2017,2,0,0,0
MQC,2017,7,0,0,0
OGR,2017,2,0,5,3
PTI,2017,2,0,0,0
MES,2017,1,0,0,
DOF,2017,39,2,3,0
OLC,2017,1,0,1,0
OJX,2017,3195,0,0,0
KWQ,2017,490,10,2,0
JDC,2017,401,0,1,2
GCX,2017,45,1,1,0
HWE,2017,4966,61,1,0
FTM,2017,525,0,21,4
MJC,2017,708,1,2,0
GFD,2017,321,0,2,0
JDW,2017,42,2,21,0
HBF,2017,105,0,0,0
DRF,2017,452,0,1,0
KNH,2017,105,0,0,0
FJK,2017,129,1,0,0
LFJ,2017,31,0,0,4
PBL,2017,8,0,0,0
MMK,2017,39,0,0,0
HSN,2017,96,3,0,27
FNP,2017,2,0,0,0
JDH,2017,82,0,0,0
GDI,2017,7,0,0,0
NAD,2017,132,3,6,0
CCX,2017,431,0,0,0
OAR,2017,22,4,0,0
FXX,2017,45,0,0,2
CDD,2017,9,0,3,1
NAC,2017,23,0,0,0
MKT,2017,1,0,0,0
KYJ,2017,14,0,0,1
GCM,2017,3,0,0,0
FTY,2017,5,0,0,0
DBF,2017,2,1,2,0
JGJ,2017,18,0,0,1
KXT,2017,19,1,0,0
GJT,2017,1,0,0,0
KOZ,2017,5,0,0,0
MTJ,2017,7,0,0,0
LWF,2017,12,0,0,0
POA,2017,14,0,,
FIP,2017,6,0,0,0
FXY,2017,6,0,0,0
HGY,2017,4,0,0,0
FEN,2017,3,0,1,1
FKB,2017,1,0,0,0
LQM,2017,77,1,0,0
PIZ,2017,9,0,0,0
NNP,2017,1,0,,
MTL,2017,2,0,0,0
HGC,2017,4,0,0,
GCC,2017,3,0,0,0
JRC,2017,1,0,0,
MSQ,2017,2,0,0,0
MZC,2017,4,0,0,0
LWE,2017,2,0,0,0
KIF,2017,5,0,0,0
FFY,2017,1,0,0,
NHG,2017,1,0,1,0
FRZ,2017,3,0,0,0
LBE,2017,3,0,0,0
NRZ,2017,2,0,0,0
ORR,2017,1,0,0,0
IWH,2017,1,0,,
ORT,2017,1,0,0,
NTW,2017,2,0,0,1
LKK,2017,7696,4,1,12
DQY,2017,2462,16,20,197
NVY,2017,8364,0,0,0
DTQ,2017,522,2,5,4
NIK,2017,16077,12,7,0
MGB,2017,5304,1,1,0
IZI,2017,88,4,22,13
GAM,2017,1486,10,1,29
PGN,2017,31,0,0,1
FGB,2017,142,0,2,0
MFE,2017,365,0,0,0
DXC,2017,415,1,1,3
BSB,2017,29,0,0,0
DRT,2017,159,0,0,0
EOQ,2017,332,0,30,3
CAW,2017,107,1,0,2
OGO,2017,298,0,4,0
FLL,2017,118,2,1,5
GKT,2017,326,0,0,0
DZN,2017,17,0,0,0
CBI,2017,61,0,0,1
FKO,2017,11,0,0,0
FDT,2017,788,2,1,0
HIS,2017,8,0,0,0
MVN,2017,23,2,4,0
FRK,2017,22,0,0,0
LBI,2017,570,1,0,1
EZB,2017,58,0,0,0
OQG,2017,26,0,0,0
NGY,2017,46,0,0,0
EPT,2017,13,1,2,3
KDL,2017,10,0,0,0
FGO,2017,17,0,0,0
JBP,2017,16,0,0,0
LTT,2017,3,0,,
JDB,2017,26,18,0,0
OAI,2017,1,0,,
CFP,2017,4,1,1,0
LZU,2017,3,0,0,0
KMF,2017,16,0,0,0
CFR,2017,13,2,0,0
DSA,2017,5,0,0,7
MTG,2017,8,0,0,0
CBH,2017,32,2,0,0
KFF,2017,4,0,0,0
OGL,2017,4,0,0,
EXJ,2017,1,0,0,0
OOG,2017,10,0,0,0
KRR,2017,15,2,0,0
DYT,2017,3,0,0,0
GEC,2017,3,0,0,0
MJG,2017,1,0,0,0
IOD,2017,142,0,0,0
DWZ,2017,4,0,0,0
PRL,2017,91,0,0,1
MLD,2017,1,0,0,0
KWB,2017,2,0,0,0
NTC,2017,3,0,0,0
PHV,2017,1,0,0,0
KNZ,2017,1,0,0,0
OIE,2017,1,0,0,0
JYL,2017,1,0,0,0
EJK,2017,1,0,0,0
HOI,2017,1,0,0,0
LYJ,2018,2280,5,2,3
MGB,2018,5542,1,0,0
LKK,2018,6787,1,12,2
MBH,2018,1175,5,5,3
KGC,2018,84,0,0,0
JFY,2018,34,1,5,5
DYE,2018,3124,0,5,0
GAW,2018,664,19,0,0
IYO,2018,352,3,1,0
LJS,2018,2268,53,37,10
PAH,2018,167,0,0,0
MAH,2018,612,0,0,0
KLE,2018,30,0,0,0
LKB,2018,20,0,0,0
LJT,2018,852,16,17,2
MLV,2018,209,0,0,0
EJL,2018,15,2,2,6
PNY,2018,103,0,0,0
FMK,2018,525,0,0,0
GCI,2018,99,0,0,4
FCL,2018,67,0,0,0
NJE,2018,407,1,0,0
NEK,2018,168,1,0,0
HEB,2018,349,4,0,0
ORG,2018,10,0,0,0
HBA,2018,58,0,0,0
PKT,2018,16,0,0,0
NAC,2018,220,0,0,0
HWI,2018,1,0,0,0
PIM,2018,11,0,0,0
BTO,2018,162,1,1,0
OUB,2018,124,0,0,0
LQR,2018,43,0,0,0
JTA,2018,1,0,0,0
IZL,2018,23,0,4,1
JEB,2018,3,0,1,0
IKD,2018,5,0,1,0
MXD,2018,32,0,0,0
FET,2018,67,2,0,0
BYJ,2018,21,0,0,0
OBP,2018,6,1,0,2
NQF,2018,1,0,,
CGX,2018,14,0,0,1
FSO,2018,11,0,0,0
CFP,2018,4,1,0,0
KNF,2018,13,0,0,0
BXB,2018,2,0,1,0
BWF,2018,7,0,0,1
OHM,2018,2,0,0,1
DSR,2018,1,0,0,0
FBK,2018,8,0,1,0
ODD,2018,13,0,0,0
NXB,2018,6,0,0,0
JJY,2018,7,8,14,9
LWL,2018,6,0,0,0
NSI,2018,15,0,0,0
HXK,2018,7,0,1,1
PSQ,2018,2,0,0,0
FAQ,2018,3,0,0,0
CGR,2018,1,1,,
MOV,2018,2,0,0,0
DTS,2018,3,0,0,0
OIB,2018,1,0,0,4
IYB,2018,1,2,,
DIS,2018,1,3,,
